Date,Open,High,Low,Close,Volume,Currency,Price Movement
11-12-2020,166.4374237,166.6873474,159.6544495,161.6541595,396994620,USD,Decrease
12-12-2020,161.6206665,166.3980103,161.2867126,165.0947571,328095197,USD,Increase
13-12-2020,165.1161499,171.7023315,164.7020111,168.5953522,355436393,USD,Increase
14-12-2020,168.6293945,169.2311859,164.4515076,166.6370087,315377355,USD,Decrease
15-12-2020,166.662735,172.5375519,164.6314087,169.1819916,463001628,USD,Increase
16-12-2020,169.1532898,180.1975403,167.0614929,179.6242828,549757824,USD,Increase
17-12-2020,179.6222687,190.3611145,177.2606812,179.0669098,819753174,USD,Decrease
18-12-2020,179.0793304,182.9771576,173.5924683,178.4369965,537203604,USD,Decrease
19-12-2020,178.4606476,180.0989075,175.5036926,176.9165955,448869344,USD,Decrease
20-12-2020,176.89711,193.263092,173.6837158,182.7912598,820875475,USD,Increase
21-12-2020,182.9000397,192.4202576,171.065094,171.6512909,931916881,USD,Decrease
22-12-2020,171.624649,173.3777161,164.9584961,171.5317841,551081238,USD,Decrease
23-12-2020,171.4830627,172.3336182,151.1462402,153.5986481,688312126,USD,Decrease
24-12-2020,153.7480011,162.3382416,151.9021149,162.1759949,544850335,USD,Increase
25-12-2020,162.1472321,168.3615265,159.9307556,165.3999176,533110873,USD,Increase
26-12-2020,165.4533844,167.127655,161.6867828,164.1349792,520607685,USD,Decrease
27-12-2020,164.1993866,175.0745544,159.6490631,167.302536,738847387,USD,Increase
28-12-2020,167.3838501,173.574646,166.7528534,168.4898529,505824697,USD,Increase
29-12-2020,168.4820557,168.9762268,155.6955414,164.3967133,547058462,USD,Decrease
30-12-2020,164.456604,168.9076691,161.7995911,166.9030914,519932132,USD,Increase
31-12-2020,166.8892059,166.903717,159.5457611,163.6320343,360792705,USD,Decrease
01-01-2021,163.6052399,165.4553528,162.2827454,163.1158142,309676885,USD,Decrease
02-01-2021,163.1241608,167.039566,160.3823853,163.089386,439843249,USD,Decrease
03-01-2021,163.1230011,174.1218567,162.8692932,171.3906708,724762386,USD,Increase
04-01-2021,171.3795319,185.42276,162.5585175,167.5882263,936306772,USD,Decrease
05-01-2021,167.6249084,171.1271973,162.6672058,168.6279755,722843843,USD,Increase
06-01-2021,168.6391602,185.0501404,167.4325562,179.8541565,1085901650,USD,Increase
07-01-2021,179.7996826,188.7449036,171.9191284,176.2432861,1238845355,USD,Decrease
08-01-2021,176.2128754,184.2875214,166.3534088,180.4629669,1005129116,USD,Increase
09-01-2021,180.4402008,324.5422058,175.4932098,284.5098267,4666032961,USD,Increase
10-01-2021,284.7754517,299.4214478,233.4714661,253.7050323,4205155207,USD,Decrease
11-01-2021,253.7041016,253.7041016,163.8511505,191.3695679,3293931192,USD,Decrease
12-01-2021,191.1053467,204.1967621,181.3011627,188.7396088,1681782601,USD,Decrease
13-01-2021,188.7411346,220.0313568,188.7411346,212.4384918,2004783613,USD,Increase
14-01-2021,212.493988,233.3494263,204.0973663,220.6280823,1780709461,USD,Increase
15-01-2021,220.6599884,221.6263428,191.589447,208.8546753,1442962215,USD,Decrease
16-01-2021,208.7481079,213.9470062,201.7370758,207.1144714,1081992348,USD,Decrease
17-01-2021,207.0711823,207.3539124,195.0392151,199.0988007,890529795,USD,Decrease
18-01-2021,199.1003265,208.6607056,197.2252655,206.4282684,975120622,USD,Increase
19-01-2021,206.4347687,214.5694122,204.6208344,204.7174377,981563192,USD,Decrease
20-01-2021,204.6225891,206.0435181,187.3062134,200.8761902,1284655437,USD,Decrease
21-01-2021,200.838562,200.838562,175.9402161,178.3593597,1407712853,USD,Decrease
22-01-2021,178.3079681,181.9232788,170.3189087,178.3889771,1205668212,USD,Increase
23-01-2021,178.322052,178.322052,171.2618713,174.7152557,1018021500,USD,Decrease
24-01-2021,174.6503754,176.9603271,171.9231567,174.9513245,706107056,USD,Increase
25-01-2021,174.8857574,184.3279114,173.727356,181.7709351,1009438243,USD,Increase
26-01-2021,181.7150421,181.7150421,172.2982483,174.155014,868250783,USD,Decrease
27-01-2021,174.1382294,174.1382294,158.522171,162.0761719,939154712,USD,Decrease
28-01-2021,162.1209564,167.4368286,161.466507,164.602478,829853160,USD,Increase
29-01-2021,172.8083496,184.5875092,166.4063721,173.0165405,1393447565,USD,Increase
30-01-2021,172.986084,192.7206726,168.0514526,178.8504639,1416389197,USD,Increase
31-01-2021,178.7838593,180.9786835,171.5521851,173.8604584,716768480,USD,Decrease
01-02-2021,173.8564758,185.6630402,172.7627106,178.7179871,928293221,USD,Increase
02-02-2021,178.7314911,181.8387756,177.2588959,180.6801453,717691784,USD,Increase
03-02-2021,180.6843872,186.7726135,180.173111,182.9874878,725312651,USD,Increase
04-02-2021,182.9509125,187.276535,175.7548218,176.5700531,753843850,USD,Decrease
05-02-2021,176.5648499,187.8117371,176.3242188,187.2492981,766139512,USD,Increase
06-02-2021,187.2440491,195.5701599,181.8874664,184.2870941,1041658708,USD,Decrease
07-02-2021,184.275528,188.8528748,178.4712219,183.0600739,937245395,USD,Decrease
08-02-2021,183.0128021,194.2008362,181.5340576,194.0106506,999068562,USD,Increase
09-02-2021,194.0424652,234.8547363,193.7607574,225.9514465,2582374688,USD,Increase
10-02-2021,225.7209015,234.5499725,200.9132538,212.1047974,2040038624,USD,Decrease
11-02-2021,211.9195251,228.2640228,207.9897308,224.9983826,1416914982,USD,Increase
12-02-2021,224.9003296,236.2458954,215.3393707,235.6829376,1328959608,USD,Increase
13-02-2021,235.5038605,266.8276367,222.7828979,263.8977966,2372839287,USD,Increase
14-02-2021,264.0528259,282.1379089,245.4319458,262.3990173,2666456603,USD,Decrease
15-02-2021,262.2502441,273.4252014,214.4499817,238.6379852,2914637886,USD,Decrease
16-02-2021,238.6287079,256.3243103,228.3712921,236.8460846,1997219511,USD,Decrease
17-02-2021,236.8310547,251.8186493,228.059906,244.3745728,1327157466,USD,Increase
18-02-2021,244.3630981,254.3544159,237.964798,240.535965,1003737862,USD,Decrease
19-02-2021,240.5812225,252.673996,231.9899139,243.5151672,1074792614,USD,Increase
20-02-2021,243.4969788,253.6064758,218.3417511,228.5558929,1583584357,USD,Decrease
21-02-2021,228.4573364,249.4722443,225.3086395,242.5944824,1241260721,USD,Increase
22-02-2021,242.5858307,245.5464478,183.3465424,216.3104248,2239189382,USD,Decrease
23-02-2021,216.2574158,216.2701569,169.496109,188.5276184,1881160892,USD,Decrease
24-02-2021,188.5619812,208.3747711,183.3564453,194.9781036,1315812291,USD,Increase
25-02-2021,194.9380341,201.1127625,183.2663269,183.2663269,984668472,USD,Decrease
26-02-2021,183.7281036,187.3782806,171.9757538,180.4144287,1043923841,USD,Decrease
27-02-2021,180.5163574,194.6396027,180.3019714,184.6903687,803337939,USD,Increase
28-02-2021,184.6834106,185.2352753,171.6544952,177.4486847,816018176,USD,Decrease
01-03-2021,177.4811401,188.9604492,176.156601,185.8673248,697127288,USD,Increase
02-03-2021,185.7640991,191.3035431,180.8050842,185.4491577,681388563,USD,Decrease
03-03-2021,185.484024,193.8983002,184.15979,189.1630402,687723015,USD,Increase
04-03-2021,189.1096191,191.5282593,180.0618439,181.8293915,680156618,USD,Decrease
05-03-2021,181.8312988,181.9199677,176.2896271,181.0757141,584109721,USD,Decrease
06-03-2021,181.0493164,182.559021,176.2910309,181.1564484,556606231,USD,Increase
07-03-2021,181.2636566,185.8050232,181.2636566,185.4199066,464121277,USD,Increase
08-03-2021,185.4082489,187.6658173,179.5979309,185.8994446,567258416,USD,Increase
09-03-2021,185.9027252,189.9885101,184.5695343,189.9885101,550103408,USD,Increase
10-03-2021,190.0009155,194.3501282,184.7685852,188.3600311,658965502,USD,Decrease
11-03-2021,188.2522278,190.2338715,184.4888,187.1142273,549753556,USD,Decrease
12-03-2021,187.1463928,189.8277435,178.9059601,185.7099304,626294112,USD,Decrease
13-03-2021,185.7186737,233.7387543,185.7186737,218.3470459,1822980823,USD,Increase
14-03-2021,218.3267517,224.6052551,198.7468872,200.4866486,1232085584,USD,Decrease
15-03-2021,200.1390686,201.83461,186.6103821,191.5210419,1149438260,USD,Decrease
16-03-2021,191.5158691,198.3670807,186.4577484,194.7800598,882739478,USD,Increase
17-03-2021,194.809082,196.4150543,189.5082397,195.2086029,654194544,USD,Increase
18-03-2021,195.2259216,207.154068,194.4661255,204.2323761,918333651,USD,Increase
19-03-2021,204.11203,228.9021912,198.5214844,213.6368866,1673281043,USD,Increase
20-03-2021,213.5337372,220.1999817,205.4857025,205.5637054,1059015288,USD,Decrease
21-03-2021,205.5611725,208.5778656,198.7440186,202.2408905,703968706,USD,Decrease
22-03-2021,202.188797,222.5567474,197.7188263,204.5809937,1252024679,USD,Increase
23-03-2021,204.5388794,226.0637817,203.8161774,215.241745,1479847056,USD,Increase
24-03-2021,215.1281586,221.4862976,188.6136627,194.7328796,1033186159,USD,Decrease
25-03-2021,194.7040558,197.0128174,187.9666138,193.8417664,948879637,USD,Decrease
26-03-2021,193.8004303,204.1439667,192.675827,203.2727203,715192536,USD,Increase
27-03-2021,203.3000488,204.6110077,196.1768036,200.3723907,538137963,USD,Decrease
28-03-2021,200.3897858,202.6382141,197.3727722,199.3722839,536704191,USD,Decrease
29-03-2021,199.3789673,210.9607849,197.8712311,207.7908783,691044251,USD,Increase
30-03-2021,207.7646179,210.5952759,205.4322205,209.0461426,559617852,USD,Increase
31-03-2021,209.0975342,219.1065369,201.634491,217.0887604,1395169129,USD,Increase
01-04-2021,217.09375,237.2568359,214.7004242,229.6256409,1534951326,USD,Increase
02-04-2021,229.5823517,267.5315857,226.95784,247.1775818,2221351513,USD,Increase
03-04-2021,247.1984406,255.0908356,218.0619812,220.2610168,1801399521,USD,Decrease
04-04-2021,220.2361603,232.7602081,219.0220184,230.2778473,1109180244,USD,Increase
05-04-2021,230.3608704,250.5200653,230.2387238,248.0809174,1667140483,USD,Increase
06-04-2021,248.2758026,280.9872742,243.8490143,264.5970459,2838159161,USD,Increase
07-04-2021,264.5335083,274.0850525,231.3536987,239.587265,2256206677,USD,Decrease
08-04-2021,239.7036743,251.0360413,236.1928101,249.2703857,1285117539,USD,Increase
09-04-2021,249.3412018,270.6869812,244.477417,259.1430664,1294507756,USD,Increase
10-04-2021,259.1452942,280.5283508,255.1949768,272.7145081,1519216554,USD,Increase
11-04-2021,272.659729,289.4038391,267.4059753,276.9602356,1341804114,USD,Increase
12-04-2021,276.8751221,277.8955383,252.828949,261.0388489,1078055481,USD,Decrease
13-04-2021,260.9787903,300.1832275,260.0006409,297.7601929,1764291257,USD,Increase
14-04-2021,297.9049377,346.1983643,285.9378357,328.5248108,3266575741,USD,Increase
15-04-2021,328.2047424,377.8268738,318.8717957,364.6114807,2672082901,USD,Increase
16-04-2021,364.3203125,491.635376,329.0827637,441.3943481,4652392545,USD,Increase
17-04-2021,441.3268127,446.4685059,374.020874,378.986084,3699043577,USD,Decrease
18-04-2021,378.8997192,383.9807434,288.1339111,332.8471069,4042419742,USD,Decrease
19-04-2021,333.540802,339.6027222,287.0300598,294.8777466,2239242781,USD,Decrease
20-04-2021,295.0021667,312.3816833,273.9130859,303.0984192,2159920601,USD,Increase
21-04-2021,303.2723999,319.572876,290.9144897,296.6661072,1708015845,USD,Decrease
22-04-2021,296.5484619,310.1672363,279.6434021,282.5078735,1738884254,USD,Decrease
23-04-2021,282.6307983,291.092865,206.7423553,250.6531982,2619288056,USD,Decrease
24-04-2021,250.9300232,251.4628296,229.1076508,235.5678101,1198233994,USD,Decrease
25-04-2021,235.6061249,255.8975372,231.6443787,238.627655,962528566,USD,Increase
26-04-2021,238.8840179,266.2564392,237.7321167,264.7661438,1249352406,USD,Increase
27-04-2021,264.894165,289.5139771,261.026123,288.3218079,1311120444,USD,Increase
28-04-2021,288.5920105,295.7136841,272.1383362,289.5839233,1493736674,USD,Increase
29-04-2021,289.7891541,292.2785339,273.8705444,282.1896362,1053935374,USD,Decrease
30-04-2021,282.2236938,327.5843811,277.9656067,323.6707458,1314798048,USD,Increase
01-05-2021,323.6416626,339.4133606,310.7812195,332.675293,1330378391,USD,Increase
02-05-2021,332.6011353,344.9331055,314.6855164,332.2598877,1282941459,USD,Decrease
03-05-2021,332.1709595,375.6261902,331.7535095,369.9068604,1929981523,USD,Increase
04-05-2021,369.7668152,373.9348755,316.945282,327.2222595,2537962490,USD,Decrease
05-05-2021,326.6601868,445.7947388,323.8677368,423.4077148,3481788239,USD,Increase
06-05-2021,423.4649353,457.2388,387.7619934,418.8973083,3330405069,USD,Decrease
07-05-2021,419.4800415,430.7684021,365.1902466,379.8088379,2476654956,USD,Decrease
08-05-2021,379.4138184,396.9823914,339.3218689,366.0493164,2028607092,USD,Decrease
09-05-2021,366.5928955,377.7468262,333.456604,359.3440857,1816517530,USD,Decrease
10-05-2021,359.3899536,410.8309021,308.8288574,340.6425476,3372569759,USD,Decrease
11-05-2021,341.4029541,394.3372803,332.1333923,392.3598633,2720343048,USD,Increase
12-05-2021,392.4949036,405.2767944,299.5545654,299.5545654,2385424877,USD,Decrease
13-05-2021,303.2878418,336.1821594,290.5990601,315.5066528,2948817565,USD,Increase
14-05-2021,316.1307983,351.2213135,311.9360352,336.4975586,1580381444,USD,Increase
15-05-2021,336.4400635,340.7038574,307.8838501,311.9907837,1441154678,USD,Decrease
16-05-2021,311.554657,330.7542419,290.7161255,315.0993958,1559362175,USD,Increase
17-05-2021,315.2472534,316.698761,259.3236084,286.1441956,2068329327,USD,Decrease
18-05-2021,286.1155396,302.2765503,278.1402588,287.15448,1425867301,USD,Increase
19-05-2021,287.4075623,290.2876587,141.5132751,176.6281586,3125275289,USD,Decrease
20-05-2021,176.2719421,201.9732056,161.7647552,200.0580292,2484003727,USD,Increase
21-05-2021,200.4456177,207.4814758,155.2024536,174.6168213,2260834089,USD,Decrease
22-05-2021,174.7088165,176.5606384,158.7721863,169.1510925,1634335343,USD,Decrease
23-05-2021,169.3211823,173.8707275,129.3406067,150.8253632,2054958546,USD,Decrease
24-05-2021,150.6608582,180.4190369,146.3519592,178.1375885,1834379191,USD,Increase
25-05-2021,178.5839386,185.576828,161.7105408,174.7871857,1655467610,USD,Decrease
26-05-2021,174.7229004,186.7378998,171.6086426,182.1764984,1346212851,USD,Increase
27-05-2021,182.1595154,189.6628876,170.8156891,183.1481628,1147929602,USD,Increase
28-05-2021,183.4499512,185.2449036,161.5959015,168.2102814,1232465830,USD,Decrease
29-05-2021,168.2465973,179.1021271,159.8510742,164.292511,1152510285,USD,Decrease
30-05-2021,164.3162994,169.7602234,155.4138794,166.5590363,867654745,USD,Increase
31-05-2021,166.6329193,175.280426,161.4919891,174.9384308,871083901,USD,Increase
01-06-2021,174.9169617,176.6089325,166.7056122,175.7692719,891701486,USD,Increase
02-06-2021,175.8302155,187.8101349,171.7362823,182.5816345,922883904,USD,Increase
03-06-2021,182.5779266,191.480484,178.5805817,188.8372955,913457806,USD,Increase
04-06-2021,188.9057922,189.4541931,169.3884277,173.9971771,1002767126,USD,Decrease
05-06-2021,173.9575653,178.0644073,167.6537323,177.9733582,979002490,USD,Increase
06-06-2021,178.0404053,180.7989197,174.1536255,178.7094574,866540128,USD,Increase
07-06-2021,178.7484283,179.9469452,166.0153198,166.2698975,818323800,USD,Decrease
08-06-2021,166.2296295,168.3931122,152.1134338,162.6404266,1121915238,USD,Decrease
09-06-2021,162.6580505,173.5027618,158.072937,173.0297089,1042768090,USD,Increase
10-06-2021,173.0415802,174.8792419,164.3047485,165.2566833,813118608,USD,Decrease
11-06-2021,165.1508484,173.2392273,162.3442993,164.1895294,861722399,USD,Decrease
12-06-2021,164.2705688,164.5416107,156.7178955,162.0935669,681685107,USD,Decrease
13-06-2021,162.149353,172.6232605,159.7227478,171.0860901,702345521,USD,Increase
14-06-2021,171.085907,175.3307037,168.7324066,173.3247833,691110442,USD,Increase
15-06-2021,173.6487732,175.0653839,168.6021423,173.4458618,673880550,USD,Decrease
16-06-2021,169.9166107,169.9166107,161.4028473,164.1366272,714448744,USD,Decrease
17-06-2021,164.1357727,167.5777283,161.072876,163.3863678,593323777,USD,Decrease
18-06-2021,163.3411865,164.4537811,152.9569702,157.3546906,689554878,USD,Decrease
19-06-2021,157.5135193,159.3275909,155.1595612,155.6405182,595748829,USD,Decrease
20-06-2021,155.5724792,155.6356049,145.6166534,153.2408905,639719475,USD,Decrease
21-06-2021,153.2347565,153.719986,122.8408356,124.6355362,986264401,USD,Decrease
22-06-2021,124.6308365,126.8282089,107.6276016,119.078949,982845887,USD,Decrease
23-06-2021,119.0868912,130.2263336,115.3851395,128.9900818,657671850,USD,Increase
24-06-2021,128.4313965,134.1633453,123.7131577,131.7730103,576441036,USD,Increase
25-06-2021,131.8574982,134.4887848,121.2333145,122.8891602,605166309,USD,Decrease
26-06-2021,122.7348633,125.1180115,117.6518402,124.722496,569724045,USD,Increase
27-06-2021,124.9592514,131.3691559,124.9592514,130.9338989,574535255,USD,Increase
28-06-2021,130.8975983,170.1666107,130.2572479,153.3381653,1170274665,USD,Increase
29-06-2021,153.3817291,165.9760132,151.7803497,152.3848724,976694083,USD,Decrease
30-06-2021,152.4367065,154.4123535,138.1444244,146.9085236,736498877,USD,Decrease
01-07-2021,146.9488678,149.3444366,138.369339,146.2381287,692441290,USD,Decrease
02-07-2021,146.1715393,146.8125763,138.983078,145.1374207,450490796,USD,Decrease
03-07-2021,145.1226196,148.6962585,142.0196991,146.4172974,461086588,USD,Increase
04-07-2021,146.4247589,153.990097,143.9643097,149.3193512,566485090,USD,Increase
05-07-2021,149.3365021,149.3365021,140.3377533,141.6135254,540566699,USD,Decrease
06-07-2021,141.4987335,148.3069763,135.619812,140.8005066,585601210,USD,Decrease
07-07-2021,140.8709717,147.0764771,139.9633789,140.3925629,536428345,USD,Decrease
08-07-2021,140.3529205,145.2618561,135.2841187,140.2183838,674032836,USD,Decrease
09-07-2021,140.3486786,141.0947876,134.9566498,139.3431854,508772428,USD,Decrease
10-07-2021,139.2206726,141.1870575,135.9878235,138.9683075,432500043,USD,Decrease
11-07-2021,138.9684448,140.4953461,135.3635559,138.2875671,444636929,USD,Decrease
12-07-2021,138.3264923,143.1376953,137.0606079,138.3806763,524976439,USD,Increase
13-07-2021,138.2783813,139.60849,136.1338806,137.0959473,362560699,USD,Decrease
14-07-2021,137.2154541,138.5725403,127.5457993,133.1433868,301477086,USD,Decrease
15-07-2021,133.1149902,134.2906799,125.8279724,127.9480133,270443032,USD,Decrease
16-07-2021,128.0352478,130.1179657,123.4934692,123.4934692,240524259,USD,Decrease
17-07-2021,123.4795303,125.4183807,121.3229294,123.3614578,239393430,USD,Decrease
18-07-2021,123.3685074,125.8420029,122.3862915,123.4718781,229370734,USD,Increase
19-07-2021,123.4683609,123.6760864,116.7803879,118.6777573,221149530,USD,Decrease
20-07-2021,118.6697006,119.9102173,111.8148422,114.1850815,266804573,USD,Decrease
21-07-2021,114.1619339,124.1960907,112.8557892,122.2144623,302918401,USD,Increase
22-07-2021,122.2515488,124.5571594,118.5646744,124.3606491,247958789,USD,Increase
23-07-2021,124.3543167,126.3407898,122.3797455,126.1451797,243430428,USD,Increase
24-07-2021,126.1351395,129.723053,125.5839157,127.7837143,239874126,USD,Increase
25-07-2021,127.7707901,128.8608398,125.2910004,128.2324371,232725138,USD,Increase
26-07-2021,128.2471771,138.3097534,127.8374252,130.6389465,490116353,USD,Increase
27-07-2021,130.541275,133.5058441,128.0074921,133.5058441,332429573,USD,Increase
28-07-2021,133.5819397,136.1879883,131.9819794,134.2086945,318506399,USD,Increase
29-07-2021,134.236908,139.8206482,133.6307831,138.7794952,304774419,USD,Increase
30-07-2021,138.7973633,141.8133545,134.3479462,141.6167908,345621288,USD,Increase
31-07-2021,141.724411,143.0596924,138.921402,141.7531281,278380093,USD,Increase
01-08-2021,141.6209869,148.9594116,140.6085968,142.4174042,329232594,USD,Increase
02-08-2021,142.3552094,149.8686066,139.8914337,145.9774933,368392416,USD,Increase
03-08-2021,145.9737701,148.3683472,138.5284424,138.5284424,308225247,USD,Decrease
04-08-2021,138.546936,142.1697083,134.5941162,139.6653137,311916872,USD,Increase
05-08-2021,139.6753235,141.0156097,135.4788513,140.4652863,299063884,USD,Increase
06-08-2021,140.4773865,146.7686768,139.5211182,145.2454529,309463762,USD,Increase
07-08-2021,145.1992798,159.7024994,144.5492554,155.1973419,469801057,USD,Increase
08-08-2021,155.1519165,155.2816925,144.7414398,144.8588409,366080341,USD,Decrease
09-08-2021,144.8884125,159.4107361,142.9309692,157.7111664,496350243,USD,Increase
10-08-2021,157.5666199,159.3363495,149.6286163,153.0340881,376761220,USD,Decrease
11-08-2021,153.0378876,163.5084076,153.037735,158.9902802,441448855,USD,Increase
12-08-2021,159.0187836,164.4386902,151.2918091,153.9339142,394440170,USD,Decrease
13-08-2021,154.035553,166.0821991,153.4586639,165.8663483,387507040,USD,Increase
14-08-2021,165.8910828,167.7246246,159.3757935,165.6859741,436219554,USD,Decrease
15-08-2021,165.7388,173.3529968,162.6349792,172.3546906,532269992,USD,Increase
16-08-2021,172.3134308,176.3094025,165.3360443,166.8246155,436197480,USD,Decrease
17-08-2021,166.7621613,171.0521851,156.6280212,158.1241913,375396653,USD,Decrease
18-08-2021,158.1027832,160.426712,153.2670746,156.0757751,340467110,USD,Decrease
19-08-2021,156.0305023,159.7541962,150.9890137,159.7541962,317159716,USD,Increase
20-08-2021,159.7657928,172.6810303,158.0287323,171.6987915,418699501,USD,Increase
21-08-2021,171.6280365,173.0610962,165.5871887,167.9105377,357069959,USD,Decrease
22-08-2021,167.9605408,169.5406647,160.6806335,165.886734,315917392,USD,Decrease
23-08-2021,165.8731537,170.6242371,165.7113647,168.2239227,332703562,USD,Increase
24-08-2021,168.2610474,169.5340271,159.1794128,160.3913116,329665436,USD,Decrease
25-08-2021,160.4108124,165.310379,158.283371,164.6107635,351083826,USD,Increase
26-08-2021,164.6677399,165.7580719,153.5550079,155.3291931,352080851,USD,Decrease
27-08-2021,155.407074,162.5686035,154.7622223,161.5417938,333419497,USD,Increase
28-08-2021,161.7786102,185.6542206,160.1850586,177.1996765,403507002,USD,Increase
29-08-2021,178.6235962,213.4388885,165.5101318,195.9171448,1252875663,USD,Increase
30-08-2021,195.4035645,201.4226074,169.6985016,173.0208588,540973027,USD,Decrease
31-08-2021,173.0076294,175.2959442,162.5032501,169.1644745,346917447,USD,Decrease
01-09-2021,169.1254883,172.4220123,165.9864197,171.7679749,313037806,USD,Increase
02-09-2021,171.7875671,183.7346954,168.0301971,168.3143005,352803699,USD,Decrease
03-09-2021,168.517868,178.4130249,168.3890686,176.6156616,640886173,USD,Increase
04-09-2021,176.6889954,202.1969452,174.2212067,198.7162476,495527678,USD,Increase
05-09-2021,198.69841,199.6232758,188.7154083,196.2144318,401398988,USD,Decrease
06-09-2021,196.1657257,201.4581299,191.3451843,194.7419739,473672862,USD,Decrease
07-09-2021,194.8383179,195.7741852,147.6381531,158.6387939,794199337,USD,Decrease
08-09-2021,158.5387573,166.2036743,152.0119629,155.8577423,693664591,USD,Decrease
09-09-2021,155.5801849,169.9844971,153.8162231,156.4656372,404326482,USD,Increase
10-09-2021,156.4847412,166.8487091,154.2985992,156.5926819,366951704,USD,Increase
11-09-2021,156.6150208,159.0093994,151.4238586,155.4788208,279619492,USD,Decrease
12-09-2021,155.4834595,158.6066742,152.3641205,156.7489319,260292636,USD,Increase
13-09-2021,156.7603607,160.4312134,147.4309845,157.4129486,418491061,USD,Increase
14-09-2021,157.4829102,162.9357758,153.1162872,160.2131195,279140694,USD,Increase
15-09-2021,160.1745758,170.1822052,151.5658112,157.3181915,298863449,USD,Decrease
16-09-2021,157.3177643,167.1234741,154.6313324,156.2901154,375177887,USD,Decrease
17-09-2021,156.3088379,167.4942627,156.0862427,159.0575867,320172490,USD,Increase
18-09-2021,159.0949097,173.7266846,155.6288605,157.1176605,301893971,USD,Decrease
19-09-2021,157.1651154,175.3679504,155.0812378,162.2528687,253197150,USD,Increase
20-09-2021,162.2603912,162.2603912,134.0825195,135.100296,459824792,USD,Decrease
21-09-2021,135.1614532,160.3123932,130.7567902,138.1844025,645158666,USD,Increase
22-09-2021,138.2437897,154.0116425,138.2437897,146.9563141,391194438,USD,Increase
23-09-2021,146.978653,147.3725128,143.2753448,146.664444,267637189,USD,Decrease
24-09-2021,146.667099,151.8649139,126.7528076,134.4101563,523481093,USD,Decrease
25-09-2021,134.4199524,136.7057495,130.4847717,134.7538757,331302574,USD,Increase
26-09-2021,134.7569733,141.0449371,118.8842773,129.5789185,610311156,USD,Decrease
27-09-2021,129.6158295,132.1880951,125.8404846,127.6989212,378898405,USD,Decrease
28-09-2021,127.6821518,130.5897369,123.9857635,124.6066132,376903627,USD,Decrease
29-09-2021,124.628479,129.5357361,122.9113998,126.8760757,309867309,USD,Increase
30-09-2021,126.8716583,131.8064728,126.1957169,129.4089966,244145483,USD,Increase
01-10-2021,129.4455109,140.2784576,128.4777527,139.6716919,309679420,USD,Increase
02-10-2021,139.6737976,143.2013702,138.0263519,139.3317566,245981064,USD,Decrease
03-10-2021,139.2906036,146.7216644,137.945282,145.0488434,269092550,USD,Increase
04-10-2021,145.0559998,149.580658,140.2382813,144.7346497,291404541,USD,Decrease
05-10-2021,144.7236786,158.022171,144.0883636,154.9594116,296145683,USD,Increase
06-10-2021,155.0125427,164.0330963,147.2321777,152.2515106,369887386,USD,Decrease
07-10-2021,152.0171051,184.3339233,147.4328461,184.3339233,834775333,USD,Increase
08-10-2021,184.309845,184.309845,174.0339355,176.5225067,442610128,USD,Decrease
09-10-2021,176.5453491,180.9901428,172.3087158,179.8988342,329143865,USD,Increase
10-10-2021,179.9959869,185.2189941,173.0853119,173.8834229,363052342,USD,Decrease
11-10-2021,173.8399963,181.3593445,172.7556763,179.0371399,368498385,USD,Increase
12-10-2021,179.1207886,179.1730194,164.1797028,169.7019653,569963479,USD,Decrease
13-10-2021,169.6265259,174.2923279,166.0784607,171.9494934,407534529,USD,Increase
14-10-2021,171.9901123,175.4477081,170.8809662,172.3947906,311068267,USD,Increase
15-10-2021,172.4361877,178.0535889,169.2294159,173.1269684,428251189,USD,Increase
16-10-2021,173.1968231,178.0021973,170.9355469,171.7786713,284995746,USD,Decrease
17-10-2021,171.7589417,175.3868103,165.5638275,169.1285095,277928245,USD,Decrease
18-10-2021,169.1434021,174.2680817,166.291687,168.2514648,299839565,USD,Decrease
19-10-2021,168.2536163,174.5149994,166.9985352,170.4859467,222650674,USD,Increase
20-10-2021,170.5031433,176.1343842,169.0909424,176.1342926,231915554,USD,Increase
21-10-2021,176.1637115,178.5840607,170.5486603,170.798645,265407553,USD,Decrease
22-10-2021,170.78862,173.7214966,168.7620239,170.9129028,219336561,USD,Increase
23-10-2021,170.9191284,172.681076,169.6160583,172.5839386,174770714,USD,Increase
24-10-2021,172.6218414,176.8864594,169.5865326,172.5368347,236535098,USD,Decrease
25-10-2021,172.4438629,174.5094757,170.9917145,172.3366699,186170055,USD,Decrease
26-10-2021,172.3547211,174.4795685,170.3493347,171.835434,207999390,USD,Decrease
27-10-2021,171.8534241,172.8922272,154.3390045,154.3390045,346039229,USD,Decrease
28-10-2021,154.3489685,164.7740631,154.1116943,162.5881042,301527860,USD,Increase
29-10-2021,162.609375,166.6912842,160.7927399,165.8844757,238743832,USD,Increase
30-10-2021,165.8585663,166.358017,159.8214111,161.9985962,181299485,USD,Decrease
31-10-2021,162.2133331,166.6928558,160.8933716,165.5103607,198699491,USD,Increase
01-11-2021,165.5374298,168.3821106,162.2283783,164.605957,203508581,USD,Decrease
02-11-2021,164.6356201,169.3746796,163.313385,169.3746796,188691766,USD,Increase
03-11-2021,169.4191895,170.9805145,165.0648956,169.8624725,222857971,USD,Increase
04-11-2021,169.871048,173.9613953,166.5199432,172.0471497,261662230,USD,Increase
